,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
10258,9827,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
10259,9828,317,LowSeason,[2-3],Nonref,[160-260],[2-2],False
10260,9829,12,LowSeason,[2-3],Standard,[160-260],[5-inf],True
10261,9830,124,HighSeason,[2-3],Nonref,[160-260],[3-4],True
10262,9831,138,HighSeason,[2-3],Nonref,[0-160],[2-2],True
10263,9832,103,OffSeason,[2-3],Nonref,[160-260],[2-2],True
10264,9833,302,HighSeason,[0-1],Nonref,[160-260],[3-4],False
10265,6084,302,HighSeason,[0-1],Nonref,[160-260],[3-4],False
10266,9834,317,LowSeason,[2-3],Nonref,[160-260],[2-2],False
10267,9835,128,HighSeason,[2-3],Nonref,[160-260],[3-4],False
10268,9836,220,HighSeason,[2-3],Nonref,[160-260],[2-2],False
10269,9837,116,HighSeason,[4-7],Standard,[160-260],[3-4],True
10270,9838,128,HighSeason,[2-3],Nonref,[160-260],[3-4],False
10271,9839,325,HighSeason,[0-1],Standard,[160-260],[3-4],False
10272,9840,686,LowSeason,[4-7],Nonref,[0-160],[1-1],True
10273,9841,128,HighSeason,[2-3],Nonref,[160-260],[3-4],False
10274,9842,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
10275,9843,339,HighSeason,[2-3],Standard,[160-260],[5-inf],False
10276,9844,142,HighSeason,[4-7],Standard,[260-360],[5-inf],True
10277,9845,404,HighSeason,[0-1],Nonref,[160-260],[5-inf],False
10278,9696,397,HighSeason,[0-1],Standard,[160-260],[3-4],True
10279,9846,164,HighSeason,[2-3],Standard,[160-260],[2-2],False
10280,9847,128,HighSeason,[2-3],Nonref,[160-260],[3-4],False
10281,9848,133,HighSeason,[4-7],Nonref,[160-260],[2-2],True
10282,9849,220,HighSeason,[2-3],Nonref,[160-260],[2-2],False
10283,9851,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10284,7955,128,HighSeason,[2-3],Nonref,[160-260],[3-4],False
10285,9852,273,HighSeason,[4-7],Nonref,[160-260],[3-4],False
10286,9853,395,HighSeason,[0-1],Nonref,[160-260],[2-2],False
10287,9854,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
10288,9855,375,LowSeason,[2-3],Nonref,[160-260],[1-1],True
10289,9856,124,HighSeason,[2-3],Nonref,[160-260],[3-4],True
10290,9857,302,HighSeason,[0-1],Nonref,[160-260],[3-4],False
10291,9858,156,LowSeason,[4-7],Nonref,[160-260],[2-2],True
10292,9859,16,OffSeason,[4-7],Standard,[160-260],[3-4],True
10293,9860,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
10294,9861,382,HighSeason,[2-3],Nonref,[260-360],[5-inf],False
10295,9862,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
10296,9863,687,HighSeason,[4-7],Standard,[0-160],[5-inf],True
10297,9864,260,HighSeason,[2-3],Standard,[160-260],[5-inf],True
10298,9865,98,HighSeason,[4-7],Standard,[160-260],[5-inf],False
10299,9866,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
10300,9867,319,LowSeason,[2-3],Standard,[0-160],[2-2],True
10301,9868,41,OffSeason,[2-3],Standard,[160-260],[2-2],True
10302,9869,425,HighSeason,[2-3],Nonref,[260-360],[2-2],False
10303,9853,412,HighSeason,[0-1],Nonref,[160-260],[1-1],False
10304,7099,128,HighSeason,[2-3],Nonref,[160-260],[3-4],False
10305,9871,331,LowSeason,[4-7],Standard,[160-260],[3-4],False
10306,9872,452,LowSeason,[0-1],Nonref,[160-260],[5-inf],True
10307,9873,116,HighSeason,[4-7],Standard,[160-260],[3-4],True
10308,9874,204,HighSeason,[4-7],Nonref,[160-260],[3-4],True
10309,9875,260,HighSeason,[2-3],Standard,[160-260],[5-inf],True
10310,9876,100,HighSeason,[2-3],Standard,[160-260],[3-4],False
10311,9877,124,HighSeason,[2-3],Nonref,[160-260],[3-4],True
10312,9878,128,HighSeason,[2-3],Nonref,[160-260],[3-4],False
10313,9879,128,HighSeason,[2-3],Nonref,[160-260],[3-4],False
10314,9880,133,HighSeason,[4-7],Nonref,[160-260],[2-2],True
10315,9881,204,HighSeason,[4-7],Nonref,[160-260],[3-4],True
10316,9882,13,LowSeason,[4-7],Standard,[160-260],[3-4],True
10317,9883,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10318,9884,264,HighSeason,[2-3],Nonref,[160-260],[2-2],True
10319,9885,124,HighSeason,[2-3],Nonref,[160-260],[3-4],True
10320,9828,355,LowSeason,[2-3],Nonref,[0-160],[2-2],False
10321,9886,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10322,706,100,HighSeason,[2-3],Standard,[160-260],[3-4],False
10323,9887,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
10324,9888,403,HighSeason,[0-1],Nonref,[260-360],[5-inf],False
10325,9889,128,HighSeason,[2-3],Nonref,[160-260],[3-4],False
10326,9890,128,HighSeason,[2-3],Nonref,[160-260],[3-4],False
10327,8160,394,HighSeason,[0-1],Standard,[160-260],[2-2],False
10328,9891,124,HighSeason,[2-3],Nonref,[160-260],[3-4],True
10329,9892,395,HighSeason,[0-1],Nonref,[160-260],[2-2],False
10330,9893,128,HighSeason,[2-3],Nonref,[160-260],[3-4],False
10331,9895,302,HighSeason,[0-1],Nonref,[160-260],[3-4],False
10332,9896,428,HighSeason,[2-3],Standard,[160-260],[1-1],False
10333,9897,116,HighSeason,[4-7],Standard,[160-260],[3-4],True
10334,9899,302,HighSeason,[0-1],Nonref,[160-260],[3-4],False
10335,9900,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10336,9901,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10337,9902,164,HighSeason,[2-3],Standard,[160-260],[2-2],False
10338,9903,109,OffSeason,[4-7],Nonref,[160-260],[2-2],True
10339,6774,302,HighSeason,[0-1],Nonref,[160-260],[3-4],False
10340,9904,220,HighSeason,[2-3],Nonref,[160-260],[2-2],False
10341,9905,184,HighSeason,[4-7],Standard,[260-360],[3-4],True
10342,9906,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
10343,9907,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10344,9908,29,OffSeason,[4-7],Standard,[160-260],[2-2],True
10345,9909,389,HighSeason,[2-3],Nonref,[260-360],[3-4],False
10346,9910,377,HighSeason,[0-1],Nonref,[0-160],[2-2],False
10347,9911,634,LowSeason,[2-3],Standard,[0-160],[3-4],True
10348,9912,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10349,9913,220,HighSeason,[2-3],Nonref,[160-260],[2-2],False
10350,9914,281,LowSeason,[2-3],Standard,[160-260],[2-2],False
10351,9915,302,HighSeason,[0-1],Nonref,[160-260],[3-4],False
10352,9916,412,HighSeason,[0-1],Nonref,[160-260],[1-1],False
10353,9917,204,HighSeason,[4-7],Nonref,[160-260],[3-4],True
10354,9918,128,HighSeason,[2-3],Nonref,[160-260],[3-4],False
10355,9919,220,HighSeason,[2-3],Nonref,[160-260],[2-2],False
10356,9920,220,HighSeason,[2-3],Nonref,[160-260],[2-2],False
10357,9921,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
10358,8396,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10359,9922,395,HighSeason,[0-1],Nonref,[160-260],[2-2],False
10360,9924,285,LowSeason,[4-7],Standard,[260-360],[3-4],True
10361,9925,390,HighSeason,[0-1],Nonref,[160-260],[2-2],True
10362,9926,394,HighSeason,[0-1],Standard,[160-260],[2-2],False
10363,9927,325,HighSeason,[0-1],Standard,[160-260],[3-4],False
10364,9928,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10365,9929,302,HighSeason,[0-1],Nonref,[160-260],[3-4],False
10366,9930,133,HighSeason,[4-7],Nonref,[160-260],[2-2],True
10367,9931,128,HighSeason,[2-3],Nonref,[160-260],[3-4],False
10368,6053,48,OffSeason,[4-7],Standard,[260-360],[3-4],True
10369,9932,206,OffSeason,[2-3],Standard,[260-360],[2-2],False
10370,9934,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10371,9935,122,OffSeason,[4-7],Nonref,[160-260],[3-4],True
10372,9936,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10373,9759,325,HighSeason,[0-1],Standard,[160-260],[3-4],False
10374,9937,133,HighSeason,[4-7],Nonref,[160-260],[2-2],True
10375,9938,264,HighSeason,[2-3],Nonref,[160-260],[2-2],True
10376,9939,415,HighSeason,[2-3],Standard,[0-160],[2-2],False
10377,9940,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
10378,9941,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10379,9943,128,HighSeason,[2-3],Nonref,[160-260],[3-4],False
10380,9944,124,HighSeason,[2-3],Nonref,[160-260],[3-4],True
10381,9945,333,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
10382,9946,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10383,9947,41,OffSeason,[2-3],Standard,[160-260],[2-2],True
10384,9948,317,LowSeason,[2-3],Nonref,[160-260],[2-2],False
10385,9949,381,HighSeason,[0-1],Standard,[160-260],[5-inf],False
10386,9950,41,OffSeason,[2-3],Standard,[160-260],[2-2],True
10387,4617,397,HighSeason,[0-1],Standard,[160-260],[3-4],True
10388,9951,101,OffSeason,[2-3],Nonref,[160-260],[2-2],False
10389,9952,297,LowSeason,[2-3],Nonref,[260-360],[3-4],False
10390,9953,42,OffSeason,[2-3],Standard,[260-360],[2-2],True
10391,9954,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
10392,9955,264,HighSeason,[2-3],Nonref,[160-260],[2-2],True
10393,9956,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
10394,9957,406,HighSeason,[4-7],Nonref,[160-260],[2-2],False
10395,9959,403,HighSeason,[0-1],Nonref,[260-360],[5-inf],False
10396,9960,133,HighSeason,[4-7],Nonref,[160-260],[2-2],True
10397,9961,128,HighSeason,[2-3],Nonref,[160-260],[3-4],False
10398,9962,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
10399,9963,220,HighSeason,[2-3],Nonref,[160-260],[2-2],False
10400,9964,15,LowSeason,[8-inf],Standard,[160-260],[3-4],True
10401,9965,103,OffSeason,[2-3],Nonref,[160-260],[2-2],True
10402,9966,281,LowSeason,[2-3],Standard,[160-260],[2-2],False
10403,9967,29,OffSeason,[4-7],Standard,[160-260],[2-2],True
10404,9652,393,HighSeason,[2-3],Standard,[0-160],[1-1],False
10405,9968,236,LowSeason,[4-7],Standard,[160-260],[2-2],True
10406,9969,329,LowSeason,[0-1],Nonref,[160-260],[3-4],True
10407,5693,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10408,9970,189,LowSeason,[2-3],Standard,[260-360],[5-inf],True
10409,9971,156,LowSeason,[4-7],Nonref,[160-260],[2-2],True
10410,9972,236,LowSeason,[4-7],Standard,[160-260],[2-2],True
10411,9973,221,LowSeason,[2-3],Standard,[260-360],[5-inf],False
10412,9974,282,HighSeason,[4-7],Standard,[160-260],[3-4],False
10413,9975,688,HighSeason,[0-1],Standard,[260-360],[3-4],True
10414,9976,164,HighSeason,[2-3],Standard,[160-260],[2-2],False
10415,9977,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
10416,9978,403,HighSeason,[0-1],Nonref,[260-360],[5-inf],False
10417,9979,472,OffSeason,[4-7],Standard,[260-360],[2-2],True
10418,9980,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10419,9982,326,OffSeason,[0-1],Nonref,[160-260],[3-4],True
10420,9983,386,HighSeason,[0-1],Nonref,[160-260],[3-4],True
10421,9984,103,OffSeason,[2-3],Nonref,[160-260],[2-2],True
10422,9985,18,OffSeason,[4-7],Standard,[260-360],[5-inf],True
10423,9986,684,LowSeason,[8-inf],Nonref,[160-260],[2-2],True
10424,9987,124,HighSeason,[2-3],Nonref,[160-260],[3-4],True
10425,9988,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
10426,9990,16,OffSeason,[4-7],Standard,[160-260],[3-4],True
10427,9991,397,HighSeason,[0-1],Standard,[160-260],[3-4],True
10428,9992,304,HighSeason,[2-3],Nonref,[160-260],[5-inf],False
10429,9993,282,HighSeason,[4-7],Standard,[160-260],[3-4],False
10430,9994,20,OffSeason,[2-3],Standard,[160-260],[1-1],True
10431,9995,156,LowSeason,[4-7],Nonref,[160-260],[2-2],True
10432,9996,164,HighSeason,[2-3],Standard,[160-260],[2-2],False
10433,9997,122,OffSeason,[4-7],Nonref,[160-260],[3-4],True
10434,9998,204,HighSeason,[4-7],Nonref,[160-260],[3-4],True
10435,9999,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10436,10000,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
10437,10001,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10438,10002,13,LowSeason,[4-7],Standard,[160-260],[3-4],True
10439,10003,41,OffSeason,[2-3],Standard,[160-260],[2-2],True
10440,10004,390,HighSeason,[0-1],Nonref,[160-260],[2-2],True
10441,10005,133,HighSeason,[4-7],Nonref,[160-260],[2-2],True
10442,10006,103,OffSeason,[2-3],Nonref,[160-260],[2-2],True
10443,10007,220,HighSeason,[2-3],Nonref,[160-260],[2-2],False
10444,10008,136,LowSeason,[4-7],Nonref,[260-360],[3-4],True
10445,9884,395,HighSeason,[0-1],Nonref,[160-260],[2-2],False
10446,10009,390,HighSeason,[0-1],Nonref,[160-260],[2-2],True
10447,10010,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
10448,10011,133,HighSeason,[4-7],Nonref,[160-260],[2-2],True
10449,10012,133,HighSeason,[4-7],Nonref,[160-260],[2-2],True
10450,10013,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10451,10014,12,LowSeason,[2-3],Standard,[160-260],[5-inf],True
10452,10015,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
10453,10016,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
10454,10018,317,LowSeason,[2-3],Nonref,[160-260],[2-2],False
10455,10019,317,LowSeason,[2-3],Nonref,[160-260],[2-2],False
10456,10020,41,OffSeason,[2-3],Standard,[160-260],[2-2],True
10457,10021,103,OffSeason,[2-3],Nonref,[160-260],[2-2],True
10458,10022,156,LowSeason,[4-7],Nonref,[160-260],[2-2],True
10459,10023,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
10460,10024,683,HighSeason,[0-1],Standard,[160-260],[1-1],True
10461,10025,264,HighSeason,[2-3],Nonref,[160-260],[2-2],True
10462,10026,389,HighSeason,[2-3],Nonref,[260-360],[3-4],False
10463,10027,389,HighSeason,[2-3],Nonref,[260-360],[3-4],False
10464,10028,273,HighSeason,[4-7],Nonref,[160-260],[3-4],False
10465,10029,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
10466,10030,19,OffSeason,[4-7],Standard,[160-260],[1-1],True
10467,10031,10,HighSeason,[8-inf],Standard,[160-260],[3-4],True
10468,10032,264,HighSeason,[2-3],Nonref,[160-260],[2-2],True
10469,10033,220,HighSeason,[2-3],Nonref,[160-260],[2-2],False
10470,10034,128,HighSeason,[2-3],Nonref,[160-260],[3-4],False
10471,10035,317,LowSeason,[2-3],Nonref,[160-260],[2-2],False
10472,10036,138,HighSeason,[2-3],Nonref,[0-160],[2-2],True
10473,10037,220,HighSeason,[2-3],Nonref,[160-260],[2-2],False
10474,10038,317,LowSeason,[2-3],Nonref,[160-260],[2-2],False
10475,10039,131,LowSeason,[4-7],Standard,[0-160],[2-2],True
10476,10040,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
10477,10041,264,HighSeason,[2-3],Nonref,[160-260],[2-2],True
10478,10042,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
10479,10043,204,HighSeason,[4-7],Nonref,[160-260],[3-4],True
10480,10044,204,HighSeason,[4-7],Nonref,[160-260],[3-4],True
10481,10045,148,OffSeason,[4-7],Nonref,[260-360],[5-inf],False
10482,10046,127,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
10483,10047,7,HighSeason,[2-3],Standard,[160-260],[1-1],True
10484,10048,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10485,10049,133,HighSeason,[4-7],Nonref,[160-260],[2-2],True
10486,10050,204,HighSeason,[4-7],Nonref,[160-260],[3-4],True
10487,10051,204,HighSeason,[4-7],Nonref,[160-260],[3-4],True
10488,10052,44,OffSeason,[2-3],Standard,[260-360],[3-4],False
10489,10053,204,HighSeason,[4-7],Nonref,[160-260],[3-4],True
10490,10054,375,LowSeason,[2-3],Nonref,[160-260],[1-1],True
10491,10055,128,HighSeason,[2-3],Nonref,[160-260],[3-4],False
10492,10056,105,OffSeason,[2-3],Nonref,[160-260],[3-4],False
10493,10057,303,LowSeason,[2-3],Standard,[260-360],[3-4],True
10494,10058,377,HighSeason,[0-1],Nonref,[0-160],[2-2],False
10495,10059,103,OffSeason,[2-3],Nonref,[160-260],[2-2],True
10496,10060,264,HighSeason,[2-3],Nonref,[160-260],[2-2],True
10497,10061,373,LowSeason,[0-1],Nonref,[260-360],[5-inf],False
10498,10062,689,HighSeason,[4-7],Nonref,[260-360],[1-1],True
10499,10063,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
10500,10064,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
10501,10065,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10502,10066,109,OffSeason,[4-7],Nonref,[160-260],[2-2],True
10503,10067,317,LowSeason,[2-3],Nonref,[160-260],[2-2],False
10504,10068,116,HighSeason,[4-7],Standard,[160-260],[3-4],True
10505,10069,30,OffSeason,[2-3],Standard,[260-360],[3-4],True
10506,10070,317,LowSeason,[2-3],Nonref,[160-260],[2-2],False
10507,10071,133,HighSeason,[4-7],Nonref,[160-260],[2-2],True
10508,10072,203,LowSeason,[2-3],Standard,[160-260],[2-2],True
10509,10073,273,HighSeason,[4-7],Nonref,[160-260],[3-4],False
10510,1635,351,LowSeason,[4-7],Nonref,[0-160],[2-2],True
10511,10074,27,OffSeason,[2-3],Standard,[0-160],[2-2],True
10512,10075,128,HighSeason,[2-3],Nonref,[160-260],[3-4],False
10513,10076,340,LowSeason,[4-7],Standard,[260-360],[3-4],False
10514,10077,394,HighSeason,[0-1],Standard,[160-260],[2-2],False
10515,10078,281,LowSeason,[2-3],Standard,[160-260],[2-2],False
10516,10079,164,HighSeason,[2-3],Standard,[160-260],[2-2],False
10517,10080,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10518,10081,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10519,10082,285,LowSeason,[4-7],Standard,[260-360],[3-4],True
10520,10083,20,OffSeason,[2-3],Standard,[160-260],[1-1],True
10521,10084,100,HighSeason,[2-3],Standard,[160-260],[3-4],False
10522,10085,185,LowSeason,[4-7],Nonref,[160-260],[3-4],True
10523,10086,302,HighSeason,[0-1],Nonref,[160-260],[3-4],False
10524,10087,185,LowSeason,[4-7],Nonref,[160-260],[3-4],True
10525,10088,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10526,10090,250,OffSeason,[2-3],Nonref,[260-360],[2-2],True
10527,10091,359,LowSeason,[0-1],Nonref,[160-260],[2-2],True
10528,10092,357,LowSeason,[0-1],Nonref,[160-260],[2-2],False
10529,10093,467,LowSeason,[0-1],Nonref,[160-260],[5-inf],False
10530,10094,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
10531,10095,156,LowSeason,[4-7],Nonref,[160-260],[2-2],True
10532,10096,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
10533,10097,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10534,10098,13,LowSeason,[4-7],Standard,[160-260],[3-4],True
10535,10099,329,LowSeason,[0-1],Nonref,[160-260],[3-4],True
10536,10100,103,OffSeason,[2-3],Nonref,[160-260],[2-2],True
10537,10101,35,OffSeason,[4-7],Standard,[160-260],[3-4],False
10538,10102,220,HighSeason,[2-3],Nonref,[160-260],[2-2],False
10539,10103,329,LowSeason,[0-1],Nonref,[160-260],[3-4],True
10540,10104,253,HighSeason,[2-3],Standard,[260-360],[5-inf],True
10541,10105,100,HighSeason,[2-3],Standard,[160-260],[3-4],False
10542,10106,31,OffSeason,[4-7],Standard,[160-260],[2-2],False
10543,10107,128,HighSeason,[2-3],Nonref,[160-260],[3-4],False
10544,10108,48,OffSeason,[4-7],Standard,[260-360],[3-4],True
10545,10109,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
10546,10110,690,HighSeason,[2-3],Standard,[260-360],[2-2],True
10547,10111,419,LowSeason,[0-1],Standard,[160-260],[2-2],True
10548,10112,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10549,10113,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10550,10114,120,HighSeason,[8-inf],Nonref,[160-260],[3-4],True
10551,10115,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
10552,10116,322,LowSeason,[4-7],Standard,[160-260],[2-2],False
10553,10117,412,HighSeason,[0-1],Nonref,[160-260],[1-1],False
10554,706,13,LowSeason,[4-7],Standard,[160-260],[3-4],True
10555,10118,220,HighSeason,[2-3],Nonref,[160-260],[2-2],False
10556,10119,105,OffSeason,[2-3],Nonref,[160-260],[3-4],False
10557,10120,115,OffSeason,[2-3],Nonref,[0-160],[2-2],True
10558,10121,320,LowSeason,[2-3],Standard,[260-360],[3-4],False
10559,10119,117,OffSeason,[2-3],Standard,[260-360],[5-inf],False
10560,10122,302,HighSeason,[0-1],Nonref,[160-260],[3-4],False
10561,10123,127,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
10562,1,26,OffSeason,[2-3],Standard,[160-260],[2-2],False
10563,10124,28,OffSeason,[2-3],Standard,[160-260],[3-4],True
10564,10125,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10565,10126,110,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
10566,10127,348,LowSeason,[2-3],Standard,[160-260],[1-1],False
10567,706,325,HighSeason,[0-1],Standard,[160-260],[3-4],False
10568,10128,389,HighSeason,[2-3],Nonref,[260-360],[3-4],False
10569,10129,395,HighSeason,[0-1],Nonref,[160-260],[2-2],False
10570,10107,325,HighSeason,[0-1],Standard,[160-260],[3-4],False
10571,10130,133,HighSeason,[4-7],Nonref,[160-260],[2-2],True
10572,10131,287,LowSeason,[2-3],Nonref,[160-260],[3-4],False
10573,10132,312,LowSeason,[4-7],Nonref,[260-360],[5-inf],False
10574,10133,13,LowSeason,[4-7],Standard,[160-260],[3-4],True
10575,10134,36,OffSeason,[4-7],Standard,[260-360],[3-4],False
10576,10135,185,LowSeason,[4-7],Nonref,[160-260],[3-4],True
10577,706,349,LowSeason,[0-1],Standard,[160-260],[3-4],True
10578,10136,185,LowSeason,[4-7],Nonref,[160-260],[3-4],True
10579,10137,329,LowSeason,[0-1],Nonref,[160-260],[3-4],True
10580,10138,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10581,10139,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
10582,10140,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10583,10141,145,LowSeason,[4-7],Standard,[260-360],[5-inf],True
10584,10142,349,LowSeason,[0-1],Standard,[160-260],[3-4],True
10585,10143,317,LowSeason,[2-3],Nonref,[160-260],[2-2],False
10586,10144,302,HighSeason,[0-1],Nonref,[160-260],[3-4],False
10587,10145,156,LowSeason,[4-7],Nonref,[160-260],[2-2],True
10588,10146,124,HighSeason,[2-3],Nonref,[160-260],[3-4],True
10589,10147,319,LowSeason,[2-3],Standard,[0-160],[2-2],True
10590,10148,303,LowSeason,[2-3],Standard,[260-360],[3-4],True
10591,10149,205,LowSeason,[2-3],Standard,[160-260],[3-4],True
10592,10150,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10593,10151,321,LowSeason,[4-7],Nonref,[160-260],[2-2],False
10594,10152,189,LowSeason,[2-3],Standard,[260-360],[5-inf],True
10595,10153,103,OffSeason,[2-3],Nonref,[160-260],[2-2],True
10596,10154,434,LowSeason,[2-3],Standard,[160-260],[1-1],True
10597,10155,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10598,10156,187,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10599,10157,447,LowSeason,[0-1],Nonref,[0-160],[2-2],True
10600,10158,305,LowSeason,[4-7],Nonref,[160-260],[3-4],False
10601,10159,41,OffSeason,[2-3],Standard,[160-260],[2-2],True
10602,10160,434,LowSeason,[2-3],Standard,[160-260],[1-1],True
10603,10161,287,LowSeason,[2-3],Nonref,[160-260],[3-4],False
10604,10162,407,HighSeason,[0-1],Standard,[260-360],[5-inf],False
10605,96,252,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10606,10163,691,NewYear,[2-3],Standard,[160-260],[1-1],False
10607,10164,13,LowSeason,[4-7],Standard,[160-260],[3-4],True
